Date,Close,gain
01-04-2010,1059,0.008955793
05-04-2010,1064.15,0.004863078
06-04-2010,1087.85,0.022271296
07-04-2010,1076.45,-0.010479386
08-04-2010,1069.6,-0.00636351
09-04-2010,1077.05,0.006965221
12-04-2010,1081.3,0.003945964
13-04-2010,1074.65,-0.006150005
15-04-2010,1067.45,-0.006699856
16-04-2010,1046.3,-0.019813574
19-04-2010,1036.45,-0.009414126
20-04-2010,1038.55,0.002026147
21-04-2010,1031.25,-0.007029031
22-04-2010,1025.6,-0.005478788
23-04-2010,1032.95,0.007166537
26-04-2010,1050.4,0.016893364
27-04-2010,1050.9,0.000476009
28-04-2010,1047.05,-0.003663527
29-04-2010,1049.4,0.002244401
30-04-2010,1048.05,-0.001286449
03-05-2010,1038.05,-0.00954153
04-05-2010,1026.7,-0.010933963
05-05-2010,1012.2,-0.014122918
06-05-2010,1014.85,0.00261806
07-05-2010,988.25,-0.02621077
10-05-2010,1006.5,0.018466987
11-05-2010,995.2,-0.011227024
12-05-2010,995,-0.000200965
13-05-2010,1009.4,0.014472362
14-05-2010,1005.05,-0.004309491
17-05-2010,1002.65,-0.002387941
18-05-2010,1048.6,0.045828554
19-05-2010,984.85,-0.060795346
20-05-2010,991.05,0.006295375
21-05-2010,995.4,0.004389284
24-05-2010,999.5,0.004118947
25-05-2010,975.7,-0.023811906
26-05-2010,976.7,0.001024905
27-05-2010,963.9,-0.013105355
28-05-2010,981.3,0.018051665
31-05-2010,970.55,-0.010954856
01-06-2010,965,-0.005718407
02-06-2010,968.25,0.003367876
03-06-2010,994,0.026594371
04-06-2010,1000.55,0.006589537
07-06-2010,978.05,-0.022487632
08-06-2010,996.75,0.019119677
09-06-2010,996.95,0.000200652
10-06-2010,999.3,0.002357189
11-06-2010,1001.15,0.001851296
14-06-2010,1013.7,0.012535584
15-06-2010,1011.55,-0.002120943
16-06-2010,1010.4,-0.001136869
17-06-2010,1013.75,0.003315519
18-06-2010,1021.85,0.007990136
21-06-2010,1036.35,0.01418995
22-06-2010,1021.2,-0.014618613
23-06-2010,1027.5,0.006169213
24-06-2010,1003.7,-0.023163017
25-06-2010,1008.95,0.005230647
28-06-2010,1010.2,0.001238912
29-06-2010,998.3,-0.011779846
30-06-2010,1000.6,0.002303917
01-07-2010,995,-0.005596642
02-07-2010,1000.2,0.005226131
05-07-2010,984.4,-0.015796841
06-07-2010,996.4,0.012190167
07-07-2010,1002.15,0.005770775
08-07-2010,999.35,-0.002793993
09-07-2010,1001.25,0.001901236
12-07-2010,999.25,-0.001997503
13-07-2010,996.2,-0.003052289
14-07-2010,1014.25,0.018118852
15-07-2010,1018.2,0.003894503
16-07-2010,1003.95,-0.013995286
19-07-2010,1020.35,0.016335475
20-07-2010,1021.25,0.00088205
21-07-2010,1033.5,0.011995104
22-07-2010,1028.15,-0.005176584
23-07-2010,1020.55,-0.007391918
26-07-2010,1017.5,-0.002988585
27-07-2010,1014.65,-0.002800983
28-07-2010,1014.1,-0.000542059
29-07-2010,1008.4,-0.005620747
30-07-2010,1015.95,0.007487108
02-08-2010,1030.95,0.014764506
03-08-2010,1027.05,-0.003782919
04-08-2010,1026.15,-0.000876296
05-08-2010,1025.45,-0.000682161
06-08-2010,1013.65,-0.011507143
09-08-2010,1010.7,-0.002910275
10-08-2010,1005.6,-0.005046008
11-08-2010,995.8,-0.009745426
12-08-2010,992.05,-0.003765816
13-08-2010,1009.2,0.017287435
16-08-2010,1009.9,0.000693619
17-08-2010,1016,0.006040202
18-08-2010,1019.1,0.003051181
19-08-2010,1022.45,0.003287214
20-08-2010,1020.3,-0.002102792
23-08-2010,1021.15,0.000833088
24-08-2010,1020.45,-0.000685502
25-08-2010,1022.1,0.001616934
26-08-2010,1002.35,-0.019322963
27-08-2010,1004.05,0.001696014
30-08-2010,1009.3,0.005228823
31-08-2010,1009,-0.000297236
01-09-2010,1013.15,0.004112983
02-09-2010,1061.1,0.047327642
03-09-2010,1134.05,0.068749411
06-09-2010,1195.05,0.053789515
07-09-2010,1188,-0.005899335
08-09-2010,1172.3,-0.013215488
09-09-2010,1205.95,0.028704257
13-09-2010,1185.1,-0.017289274
14-09-2010,1170.3,-0.012488398
15-09-2010,1168.1,-0.00187986
16-09-2010,1152.6,-0.013269412
17-09-2010,1164.8,0.010584765
20-09-2010,1161.35,-0.002961882
21-09-2010,1141.1,-0.017436604
22-09-2010,1137.85,-0.002848129
23-09-2010,1110.55,-0.023992618
24-09-2010,1090.8,-0.017783981
27-09-2010,1114.9,0.022093876
28-09-2010,1112.95,-0.001749036
29-09-2010,1106.05,-0.006199739
30-09-2010,1079.15,-0.024320781
01-10-2010,1107.45,0.026224343
04-10-2010,1144.3,0.03327464
05-10-2010,1190.25,0.040155554
06-10-2010,1178.1,-0.01020794
07-10-2010,1152.4,-0.021814787
08-10-2010,1144.65,-0.006725095
11-10-2010,1157.9,0.011575591
12-10-2010,1144.8,-0.011313585
13-10-2010,1141.65,-0.002751572
14-10-2010,1145.35,0.003240923
15-10-2010,1139.35,-0.005238573
18-10-2010,1121.7,-0.015491289
19-10-2010,1133,0.010073995
20-10-2010,1129.6,-0.003000883
21-10-2010,1146.35,0.014828258
22-10-2010,1142.45,-0.003402102
25-10-2010,1130.15,-0.010766336
26-10-2010,1131.4,0.001106048
27-10-2010,1124.75,-0.005877674
28-10-2010,1094.15,-0.027206046
29-10-2010,1123.65,0.026961568
01-11-2010,1110.85,-0.011391448
02-11-2010,1100.9,-0.008957105
03-11-2010,1128.95,0.025479153
04-11-2010,1136.15,0.006377608
05-11-2010,1133.85,-0.002024381
08-11-2010,1135.3,0.001278829
09-11-2010,1120.75,-0.012815996
10-11-2010,1127.6,0.006111979
11-11-2010,1125.85,-0.001551969
12-11-2010,1103.55,-0.019807257
15-11-2010,1099.85,-0.003352816
16-11-2010,1104,0.003773242
18-11-2010,1100.45,-0.00321558
19-11-2010,1093.5,-0.006315598
22-11-2010,1085.85,-0.006995885
23-11-2010,1077.65,-0.007551688
24-11-2010,1065,-0.011738505
25-11-2010,1041.5,-0.022065728
26-11-2010,990.7,-0.048775804
29-11-2010,980.2,-0.010598567
30-11-2010,982.9,0.00275454
01-12-2010,1018.4,0.036117611
02-12-2010,1026.15,0.007609976
03-12-2010,1009.2,-0.016518053
06-12-2010,1005.6,-0.003567182
07-12-2010,1023.45,0.017750597
08-12-2010,1004.95,-0.018076115
09-12-2010,1000.3,-0.004627096
10-12-2010,998,-0.00229931
13-12-2010,999.7,0.001703407
14-12-2010,1004.95,0.005251575
15-12-2010,991.8,-0.013085228
16-12-2010,989,-0.00282315
20-12-2010,992.3,0.003336704
21-12-2010,997.75,0.005492291
22-12-2010,992.65,-0.005111501
23-12-2010,993.1,0.000453332
24-12-2010,994.3,0.001208338
27-12-2010,979.55,-0.014834557
28-12-2010,977.6,-0.00199071
29-12-2010,984.05,0.006597791
30-12-2010,998.8,0.014989076
31-12-2010,1032.25,0.033490188
03-01-2011,1028.2,-0.003923468
04-01-2011,1023.75,-0.004327952
05-01-2011,1006.65,-0.016703297
06-01-2011,993.95,-0.012616103
07-01-2011,987.05,-0.006941999
10-01-2011,967.25,-0.020059774
11-01-2011,962.2,-0.005220987
12-01-2011,967.35,0.005352318
13-01-2011,954.15,-0.013645526
14-01-2011,949.7,-0.004663837
17-01-2011,945.2,-0.004738338
18-01-2011,939.9,-0.005607279
19-01-2011,940.8,0.000957549
20-01-2011,942.85,0.002178997
21-01-2011,949.15,0.006681869
24-01-2011,943.55,-0.005900016
25-01-2011,929.35,-0.015049547
27-01-2011,905.5,-0.025663098
28-01-2011,887.7,-0.019657648
31-01-2011,870.1,-0.019826518
01-02-2011,829.3,-0.046891162
02-02-2011,819.7,-0.011576028
03-02-2011,813.95,-0.007014761
04-02-2011,794.65,-0.02371153
07-02-2011,759.85,-0.043792865
08-02-2011,675.3,-0.111271962
09-02-2011,584.85,-0.133940471
10-02-2011,589.2,0.007437805
11-02-2011,614.45,0.042854718
14-02-2011,651,0.059484091
15-02-2011,660.7,0.014900154
16-02-2011,668.75,0.012184047
17-02-2011,679.65,0.016299065
18-02-2011,658.55,-0.031045391
21-02-2011,668,0.014349708
22-02-2011,663.95,-0.006062874
23-02-2011,660.4,-0.005346788
24-02-2011,633.6,-0.040581466
25-02-2011,613.5,-0.031723485
28-02-2011,620.45,0.011328443
01-03-2011,642.85,0.036102829
03-03-2011,646.6,0.005833398
04-03-2011,643.7,-0.004484998
07-03-2011,637.55,-0.00955414
08-03-2011,641,0.00541134
09-03-2011,662.45,0.033463339
10-03-2011,654.2,-0.01245377
11-03-2011,665.95,0.017960868
14-03-2011,671.45,0.008258878
15-03-2011,673.4,0.002904163
16-03-2011,675.4,0.002970003
17-03-2011,669.95,-0.008069292
18-03-2011,660.05,-0.014777222
21-03-2011,662.6,0.003863344
22-03-2011,661.45,-0.001735587
23-03-2011,679.95,0.027968856
24-03-2011,685.9,0.008750643
25-03-2011,698.3,0.018078437
28-03-2011,692.15,-0.008807103
29-03-2011,691.25,-0.001300296
30-03-2011,693.55,0.003327306
31-03-2011,681.95,-0.016725542
01-04-2011,705.95,0.035193196
04-04-2011,737.6,0.044833203
05-04-2011,749.9,0.016675705
06-04-2011,750.6,0.000933458
07-04-2011,759.25,0.011524114
08-04-2011,736.05,-0.03055647
11-04-2011,722.85,-0.017933564
13-04-2011,729.95,0.009822231
15-04-2011,728.15,-0.002465922
18-04-2011,724.3,-0.005287372
19-04-2011,715.9,-0.011597404
20-04-2011,723.05,0.009987428
21-04-2011,725.35,0.00318097
25-04-2011,727.7,0.003239815
26-04-2011,724.3,-0.004672255
27-04-2011,720.9,-0.004694187
28-04-2011,708.35,-0.017408795
29-04-2011,694.85,-0.019058375
02-05-2011,670.6,-0.034899619
03-05-2011,662.8,-0.011631375
04-05-2011,674.05,0.016973446
05-05-2011,657.65,-0.024330539
06-05-2011,668.7,0.01680225
09-05-2011,665.8,-0.004336773
10-05-2011,661.35,-0.006683689
11-05-2011,660.95,-0.000604823
12-05-2011,657.55,-0.005144111
13-05-2011,659.3,0.002661395
16-05-2011,652.15,-0.010844835
17-05-2011,646.55,-0.008586982
18-05-2011,640.45,-0.009434692
19-05-2011,638.8,-0.002576314
20-05-2011,643.55,0.007435817
23-05-2011,630.35,-0.020511227
24-05-2011,622.85,-0.011898152
25-05-2011,613,-0.015814402
26-05-2011,625.25,0.019983687
27-05-2011,650.85,0.040943623
30-05-2011,646.85,-0.006145809
31-05-2011,653.1,0.009662209
01-06-2011,612.45,-0.062241617
02-06-2011,603.75,-0.014205241
03-06-2011,604,0.000414079
06-06-2011,598.45,-0.009188742
07-06-2011,599,0.000919041
08-06-2011,599.65,0.001085142
09-06-2011,599.5,-0.000250146
10-06-2011,596.35,-0.005254379
13-06-2011,588.25,-0.013582628
14-06-2011,583.75,-0.007649809
15-06-2011,584.95,0.002055675
16-06-2011,579.75,-0.008889649
17-06-2011,587.95,0.014144028
20-06-2011,572.7,-0.02593758
21-06-2011,559.4,-0.023223328
22-06-2011,541.2,-0.032534859
23-06-2011,552.15,0.020232816
24-06-2011,568.15,0.028977633
27-06-2011,578,0.017336971
28-06-2011,583.5,0.009515571
29-06-2011,592.75,0.015852614
30-06-2011,580.2,-0.021172501
01-07-2011,589.35,0.015770424
04-07-2011,594.45,0.008653601
05-07-2011,610.05,0.026242745
06-07-2011,607.15,-0.004753709
07-07-2011,609.25,0.003458783
08-07-2011,602.75,-0.010668855
11-07-2011,598.35,-0.007299876
12-07-2011,590.15,-0.013704354
13-07-2011,594.2,0.006862662
14-07-2011,595.8,0.002692696
15-07-2011,589.45,-0.010657939
18-07-2011,583.2,-0.010603105
19-07-2011,581.5,-0.002914952
20-07-2011,576.75,-0.00816853
21-07-2011,568.9,-0.01361075
22-07-2011,570.1,0.002109334
25-07-2011,575.6,0.00964743
26-07-2011,557.35,-0.031706046
27-07-2011,560.6,0.005831165
28-07-2011,546.45,-0.025240813
29-07-2011,549.3,0.005215482
01-08-2011,541.2,-0.01474604
02-08-2011,533.9,-0.013488544
03-08-2011,529.1,-0.008990448
04-08-2011,522.05,-0.013324513
05-08-2011,500,-0.042237334
08-08-2011,490.8,-0.0184
09-08-2011,480.35,-0.021291769
10-08-2011,485.35,0.010409077
11-08-2011,482.3,-0.006284125
12-08-2011,481.65,-0.001347709
16-08-2011,451.7,-0.062182082
17-08-2011,444.75,-0.015386318
18-08-2011,435.9,-0.01989882
19-08-2011,418.85,-0.039114476
22-08-2011,440.25,0.051092276
23-08-2011,449.75,0.021578648
24-08-2011,448.25,-0.003335186
25-08-2011,446.45,-0.004015616
26-08-2011,439.8,-0.014895285
29-08-2011,452.55,0.02899045
30-08-2011,463.4,0.023975251
02-09-2011,463.85,0.000971083
05-09-2011,470.15,0.013581977
06-09-2011,468.65,-0.003190471
07-09-2011,472.25,0.007681639
08-09-2011,468.9,-0.0070937
09-09-2011,455.2,-0.029217317
12-09-2011,457.75,0.005601933
13-09-2011,473.7,0.034844347
14-09-2011,482.4,0.018366054
15-09-2011,478.5,-0.008084577
16-09-2011,481.35,0.005956113
19-09-2011,474.4,-0.014438558
20-09-2011,480.75,0.013385329
21-09-2011,491.7,0.022776911
22-09-2011,469,-0.046166362
23-09-2011,455.05,-0.029744136
26-09-2011,449.5,-0.012196462
27-09-2011,472.25,0.050611791
28-09-2011,463.65,-0.018210693
29-09-2011,461.9,-0.003774399
30-09-2011,457.8,-0.00887638
03-10-2011,458.95,0.002512014
04-10-2011,455.95,-0.00653666
05-10-2011,449.6,-0.013926966
07-10-2011,468.1,0.041147687
10-10-2011,489.6,0.045930357
11-10-2011,487.1,-0.005106209
12-10-2011,490.8,0.007595976
13-10-2011,488.8,-0.00407498
14-10-2011,514.7,0.052986907
17-10-2011,508.8,-0.011462988
18-10-2011,491.2,-0.034591195
19-10-2011,492.9,0.003460912
20-10-2011,484.05,-0.01795496
21-10-2011,481.95,-0.004338395
24-10-2011,482,0.000103745
25-10-2011,484.65,0.005497925
26-10-2011,495.65,0.022696791
28-10-2011,525.8,0.060829214
31-10-2011,529,0.006085964
01-11-2011,523.05,-0.011247637
02-11-2011,516.65,-0.012235924
03-11-2011,531.8,0.029323527
04-11-2011,543.45,0.021906732
08-11-2011,548.05,0.00846444
09-11-2011,538.35,-0.017699115
11-11-2011,528.3,-0.018668153
14-11-2011,520.75,-0.014291122
15-11-2011,499.9,-0.040038406
16-11-2011,487.35,-0.025105021
17-11-2011,494.15,0.013953011
18-11-2011,488.25,-0.011939694
21-11-2011,482.95,-0.010855095
22-11-2011,472.85,-0.020913138
23-11-2011,449.05,-0.050333087
24-11-2011,462.2,0.029284044
25-11-2011,484,0.047165729
28-11-2011,497.5,0.027892562
29-11-2011,500.2,0.005427136
30-11-2011,504.45,0.008496601
01-12-2011,504.3,-0.000297354
02-12-2011,515.7,0.022605592
05-12-2011,518.2,0.00484778
07-12-2011,517.3,-0.001736781
08-12-2011,507.55,-0.018847864
09-12-2011,504.2,-0.006600335
12-12-2011,485.45,-0.037187624
13-12-2011,480.1,-0.011020702
14-12-2011,479.3,-0.00166632
15-12-2011,471.55,-0.016169414
16-12-2011,460.1,-0.024281624
19-12-2011,462.05,0.004238209
20-12-2011,468.5,0.013959528
21-12-2011,470,0.003201708
22-12-2011,463.45,-0.01393617
23-12-2011,463.6,0.00032366
26-12-2011,469.25,0.01218723
27-12-2011,466.9,-0.005007991
28-12-2011,469.3,0.005140287
29-12-2011,455,-0.030470914
30-12-2011,455.15,0.00032967
02-01-2012,459.4,0.009337581
03-01-2012,466.3,0.015019591
04-01-2012,472.75,0.013832297
05-01-2012,471.1,-0.003490217
06-01-2012,476.3,0.011037996
07-01-2012,486,0.020365316
09-01-2012,497.15,0.022942387
10-01-2012,507.1,0.02001408
11-01-2012,513.35,0.012324985
12-01-2012,516,0.00516217
13-01-2012,517.05,0.002034884
16-01-2012,517.8,0.001450537
17-01-2012,528.05,0.019795288
18-01-2012,508.9,-0.036265505
19-01-2012,533.8,0.048929063
20-01-2012,528.3,-0.010303484
23-01-2012,529.75,0.002744653
24-01-2012,529.75,0
25-01-2012,528.75,-0.001887683
27-01-2012,529.55,0.001513002
30-01-2012,520.3,-0.017467661
31-01-2012,530.3,0.019219681
01-02-2012,534.8,0.008485763
02-02-2012,532.1,-0.005048616
03-02-2012,548.2,0.03025747
06-02-2012,573.3,0.045786209
07-02-2012,549.15,-0.042124542
08-02-2012,555.75,0.012018574
09-02-2012,570.95,0.027350427
10-02-2012,577.85,0.012085121
13-02-2012,572.7,-0.008912347
14-02-2012,587.2,0.025318666
15-02-2012,594.55,0.01251703
16-02-2012,608.75,0.023883609
17-02-2012,634,0.041478439
21-02-2012,637.7,0.005835962
22-02-2012,640.6,0.004547593
23-02-2012,644.65,0.006322198
24-02-2012,653.95,0.014426433
27-02-2012,643.1,-0.016591483
28-02-2012,667.45,0.037863474
29-02-2012,665.6,-0.002771743
01-03-2012,664.7,-0.001352163
02-03-2012,662.45,-0.003384986
03-03-2012,659.7,-0.004151257
05-03-2012,666.9,0.010914052
06-03-2012,670,0.004648373
07-03-2012,660.55,-0.014104478
09-03-2012,667.8,0.010975702
12-03-2012,688.95,0.031671159
13-03-2012,683.5,-0.007910589
14-03-2012,688.75,0.007681053
15-03-2012,684.3,-0.00646098
16-03-2012,689.4,0.007452872
19-03-2012,669.25,-0.029228314
20-03-2012,660.7,-0.012775495
21-03-2012,682.05,0.032314212
22-03-2012,671.5,-0.015468074
23-03-2012,678.05,0.009754281
26-03-2012,669.85,-0.012093503
27-03-2012,656.2,-0.020377696
28-03-2012,624.95,-0.047622676
29-03-2012,610.7,-0.022801824
30-03-2012,653.65,0.070329131
02-04-2012,621.55,-0.04910885
03-04-2012,618.4,-0.005067975
04-04-2012,619.05,0.0010511
09-04-2012,608.7,-0.016719166
10-04-2012,580.75,-0.045917529
11-04-2012,565.85,-0.025656479
12-04-2012,582.35,0.029159671
13-04-2012,584.5,0.003691938
16-04-2012,579.75,-0.008126604
17-04-2012,573.95,-0.010004312
18-04-2012,576.05,0.003658855
19-04-2012,561.9,-0.02456384
20-04-2012,553.9,-0.014237409
23-04-2012,554.75,0.001534573
24-04-2012,546.05,-0.01568274
25-04-2012,547.4,0.002472301
26-04-2012,532.7,-0.02685422
27-04-2012,529.75,-0.005537826
28-04-2012,531.35,0.003020293
30-04-2012,533.6,0.004234497
02-05-2012,526.95,-0.012462519
03-05-2012,523.75,-0.006072682
04-05-2012,521.8,-0.00372315
07-05-2012,513,-0.016864699
08-05-2012,523.45,0.02037037
09-05-2012,519.45,-0.007641609
10-05-2012,528.75,0.017903552
11-05-2012,527.45,-0.002458629
14-05-2012,505.6,-0.041425728
15-05-2012,517.95,0.024426424
16-05-2012,508.45,-0.018341539
17-05-2012,515.55,0.013964008
18-05-2012,474.25,-0.080108622
21-05-2012,482.65,0.017712177
22-05-2012,468.25,-0.029835284
23-05-2012,462.15,-0.013027229
24-05-2012,458.95,-0.006924159
25-05-2012,455.9,-0.006645604
28-05-2012,454.4,-0.003290195
29-05-2012,436.05,-0.040382923
30-05-2012,428.85,-0.016511868
31-05-2012,430.4,0.003614317
01-06-2012,417.4,-0.030204461
04-06-2012,417.45,0.000119789
05-06-2012,409.65,-0.018684872
06-06-2012,410.25,0.001464665
07-06-2012,407.1,-0.007678245
08-06-2012,383.85,-0.057111275
11-06-2012,374,-0.025661066
12-06-2012,384,0.026737968
13-06-2012,377,-0.018229167
14-06-2012,370.3,-0.017771883
15-06-2012,372.2,0.005130975
18-06-2012,370.65,-0.004164428
19-06-2012,370,-0.001753676
20-06-2012,378.55,0.023108108
21-06-2012,381.6,0.00805706
22-06-2012,378.45,-0.008254717
25-06-2012,381,0.00673801
26-06-2012,382.7,0.004461942
27-06-2012,379.65,-0.007969689
28-06-2012,375,-0.012248123
29-06-2012,377.35,0.006266667
02-07-2012,394.05,0.044255996
03-07-2012,405.85,0.029945438
04-07-2012,408.85,0.007391894
05-07-2012,411.3,0.005992418
06-07-2012,407.4,-0.00948213
09-07-2012,389.95,-0.042832597
10-07-2012,388.75,-0.003077318
11-07-2012,385.4,-0.008617363
12-07-2012,380,-0.014011417
13-07-2012,376.9,-0.008157895
16-07-2012,370.65,-0.016582648
17-07-2012,365.45,-0.014029408
18-07-2012,362.6,-0.007798604
19-07-2012,364.05,0.003998897
20-07-2012,363.45,-0.001648125
23-07-2012,354.7,-0.024074838
24-07-2012,350.85,-0.010854243
25-07-2012,337.7,-0.037480405
26-07-2012,320.1,-0.052117264
27-07-2012,311.4,-0.027179007
30-07-2012,316.1,0.015093128
31-07-2012,318.5,0.007592534
01-08-2012,323.25,0.014913658
02-08-2012,325.45,0.006805878
03-08-2012,319,-0.019818713
06-08-2012,317.8,-0.003761755
07-08-2012,310.3,-0.023599748
08-08-2012,309.85,-0.001450209
09-08-2012,300.7,-0.029530418
10-08-2012,287.4,-0.04423013
13-08-2012,289.9,0.008698678
14-08-2012,291.7,0.006209038
16-08-2012,291.05,-0.002228317
17-08-2012,283.05,-0.027486686
21-08-2012,277.05,-0.021197668
22-08-2012,278.05,0.003609457
23-08-2012,279.75,0.006114008
24-08-2012,270.45,-0.033243968
27-08-2012,273.15,0.009983361
28-08-2012,278.05,0.017938861
29-08-2012,281.55,0.012587664
30-08-2012,277.35,-0.014917421
31-08-2012,275.85,-0.005408329
03-09-2012,278.75,0.01051296
04-09-2012,283.65,0.017578475
05-09-2012,284.95,0.004583113
06-09-2012,278.75,-0.021758203
07-09-2012,280.1,0.004843049
08-09-2012,279.35,-0.002677615
10-09-2012,278.85,-0.001789869
11-09-2012,275.6,-0.011655012
12-09-2012,274,-0.005805515
13-09-2012,271.75,-0.008211679
14-09-2012,278.3,0.024103036
17-09-2012,311.55,0.119475386
18-09-2012,316.55,0.016048788
20-09-2012,305.8,-0.03395988
21-09-2012,313.1,0.023871812
24-09-2012,314.3,0.003832641
25-09-2012,313.75,-0.00174992
26-09-2012,310.5,-0.010358566
27-09-2012,305,-0.017713366
28-09-2012,308.3,0.010819672
01-10-2012,310.55,0.007298086
03-10-2012,330.1,0.062952826
04-10-2012,331.05,0.002877916
05-10-2012,329.85,-0.00362483
08-10-2012,323.25,-0.020009095
09-10-2012,322.2,-0.00324826
10-10-2012,315.45,-0.020949721
11-10-2012,318.6,0.009985735
12-10-2012,318.35,-0.000784683
15-10-2012,315,-0.010523009
16-10-2012,309.85,-0.016349206
17-10-2012,308.6,-0.00403421
18-10-2012,314.15,0.017984446
19-10-2012,309.1,-0.016075123
22-10-2012,303.7,-0.017470074
23-10-2012,308.9,0.01712216
25-10-2012,310.05,0.003722888
26-10-2012,303.9,-0.01983551
29-10-2012,301.2,-0.008884501
30-10-2012,293.8,-0.024568393
31-10-2012,289.25,-0.015486726
01-11-2012,293.15,0.013483146
02-11-2012,295.4,0.007675252
05-11-2012,292.8,-0.008801625
06-11-2012,292.05,-0.002561475
07-11-2012,292.05,0
08-11-2012,291.75,-0.001027221
09-11-2012,288.2,-0.012167952
12-11-2012,277.4,-0.037473976
13-11-2012,282.85,0.01964672
15-11-2012,278.5,-0.015379176
16-11-2012,276.1,-0.008617594
19-11-2012,274.85,-0.004527345
20-11-2012,271.95,-0.01055121
21-11-2012,271.45,-0.001838573
22-11-2012,272.8,0.004973292
23-11-2012,272,-0.002932551
26-11-2012,272.35,0.001286765
27-11-2012,272.7,0.001285111
29-11-2012,276.05,0.012284562
30-11-2012,283.7,0.027712371
03-12-2012,288.25,0.016038068
04-12-2012,291.6,0.011621856
05-12-2012,308,0.056241427
06-12-2012,311.2,0.01038961
07-12-2012,306.65,-0.014620823
10-12-2012,305.5,-0.003750204
11-12-2012,298.6,-0.022585925
12-12-2012,295.15,-0.011553918
13-12-2012,291.2,-0.013383026
14-12-2012,288.75,-0.008413462
17-12-2012,285.15,-0.012467532
18-12-2012,282.85,-0.00806593
19-12-2012,284.9,0.007247658
20-12-2012,281.1,-0.013338013
21-12-2012,279.75,-0.004802561
24-12-2012,279.5,-0.000893655
26-12-2012,279.85,0.001252236
27-12-2012,279.4,-0.001608004
28-12-2012,279.2,-0.00071582
31-12-2012,279.3,0.000358166
01-01-2013,284,0.016827784
02-01-2013,286.25,0.007922535
03-01-2013,285,-0.004366812
04-01-2013,283.75,-0.004385965
07-01-2013,284.15,0.001409692
08-01-2013,284.05,-0.000351927
09-01-2013,281.8,-0.007921141
10-01-2013,278.55,-0.011533002
11-01-2013,275.2,-0.012026566
14-01-2013,277.3,0.007630814
15-01-2013,277.5,0.000721241
16-01-2013,276.4,-0.003963964
17-01-2013,275.85,-0.00198987
18-01-2013,277.15,0.004712706
21-01-2013,278.3,0.004149378
22-01-2013,276.1,-0.007905138
23-01-2013,272.55,-0.01285766
24-01-2013,267.25,-0.019445973
25-01-2013,265.8,-0.005425631
28-01-2013,269.1,0.01241535
29-01-2013,266.7,-0.008918618
30-01-2013,265.9,-0.002999625
31-01-2013,265.45,-0.001692366
01-02-2013,265.4,-0.000188359
04-02-2013,261.75,-0.013752826
05-02-2013,259.45,-0.008787011
06-02-2013,259.8,0.001349008
07-02-2013,263.1,0.012702079
08-02-2013,261.45,-0.00627138
11-02-2013,253.7,-0.029642379
12-02-2013,250.65,-0.012022073
13-02-2013,250.55,-0.000398963
14-02-2013,245.25,-0.021153462
15-02-2013,240.6,-0.018960245
18-02-2013,243.5,0.0120532
19-02-2013,243,-0.002053388
20-02-2013,243.75,0.00308642
21-02-2013,243.05,-0.002871795
22-02-2013,250.65,0.031269286
25-02-2013,248.9,-0.006981847
26-02-2013,241.4,-0.030132583
